,index,아이디,조사 시작시간,조사 종료시간,병원 코드,진료과 코드,의사 코드,병동 코드,NPS,VOC,label
3083,3789,R2025030702017116,2025-03-09 17:06:36,2025-03-09 17:08:33,11100249,0103,1110024901030005,,8,첫방문시 몇동인지 확인하기 직관적이지 않아요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3084,3793,R0002025030500146891,2025-03-09 17:04:07,2025-03-09 17:09:50,38100509,0433,1715129142727249,,9,주차용이 접수직원 친절 의사 상세설명,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3085,3793,R0002025030500146891,2025-03-09 17:04:07,2025-03-09 17:09:50,38100509,0433,1715129142727249,,9,진료시간 정확하게 지켜주셨으면,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3086,3794,R0002025030849202013,2025-03-09 17:07:28,2025-03-09 17:11:14,21100632,,,,,조금만더신속하게해줬으면함,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3088,3795,R0002025030803091154,2025-03-09 17:06:26,2025-03-09 17:11:37,11100184,0109,1732173554503380,,10,친절하고 셔틀버스가 있어 너무 감사드립니디,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3089,3796,R7acc2e991da14329a63,2025-03-09 17:09:22,2025-03-09 17:12:16,37100378,,,,9,응급삿솽에서 이용이편리 합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3090,3797,R0002025030812434375,2025-03-09 17:07:46,2025-03-09 17:14:06,31100511,1100,3110051111000004,,6,이준호 교수 정말 불친절하고 질문에 무시하듯 툭툭 소리지르듯 대답하고 뭐 무서워서 물어보지를 못하겠데요 게시판에 불만글 올리려고 했는데 이런 설문하니 여기에 남겨요 의사자격없는 사람이예요 인상팍 쓰면서 진료보고 애가 걱정되서 질문 한 두개 물어본거에 정확이 애기 상태 보지도 않고 괜찮다 잘크는거지 뭐 그러냐 이런식 응대 최악최악 이예요 진짜 왜 저 자리에 빽으로 들어와서 용돈이나 타려고 앉아있나 차병원에 대한 신뢰도 완전 뚝뚝 떨어지네요 소아과 의사들이 대체적으로 저런 시니컬하고 불친절한건 위에 어떤 꼰대가 그런 문화를 만들고 있는건 아닌가 물갈이가 필요할거같아요 특히 이준호 교수 해고하셨으면 차병원의 미래를 위해서요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3091,3799,R00020250305200916801,2025-03-09 17:10:13,2025-03-09 17:15:27,31100121,0111,24401070013,,,아들이 심장 부정먝으로진단받고 세중으로와는대 중한실에서 6월1일오전도착했서 주한자실에서 이약저약두약했서 점은이봇반아들이서 혈전이 뇌로가서수술을했고현제 우척편마비 실어증 결환식받아놓,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3092,3800,R00020250309215052065,2025-03-09 17:15:09,2025-03-09 17:15:43,31101267,2400,1718610786382254,,,친절했어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3093,3801,R6d10c47f791d430c81b,2025-03-09 17:06:22,2025-03-09 17:16:06,37100343,1300,1732579044730375,,5,친절한설명이필요합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3095,3804,R057b2f0dea77472caa0,2025-03-09 17:13:25,2025-03-09 17:19:00,11101334,,,111013340002,,간이 적당했다 식사량과 밥의 종류 조절이 가능해서 좋았다 계란도 커서 배불리 먹을 수 있었다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3096,3804,R057b2f0dea77472caa0,2025-03-09 17:13:25,2025-03-09 17:19:00,11101334,,,111013340002,,고기류는 냄새가 심했다 때문에 고기를 계란으로 변경 요청했다 단 변경 후 끼니마다 고기를 대체해서 계란이 2개씩 나오니하루에 최소 4개의 계란을 먹게되어 이 부분은 수정이 필요하다고 느꼈다 국은 건더기가 너무 없어서 때때로 찌개라고 했지만 걸맞는 맛이 보장되지 않았다 또한 주말에는 그 다음 주 식단이 미리 고지되어 보호자나 환자가 식사에 대한 계획을 세우는데 도움이 되면 더 좋을 듯 하다 식사 시간 이전 15분 이상 대기시키는 것은 피했으면 한다 종종 식사가 다 식어서 찬밥이거나 생선이 딱딱해져 먹기 힘들었다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3097,3805,R0002025030612289610,2025-03-09 17:15:40,2025-03-09 17:19:00,31100511,0500,3110051105000025,311005110010,10,간호사 분들이 정말 친절하게 대해주셔서 개선해야 할 사항이 생각 나지 않습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3098,3808,R0002025022612443513,2025-03-09 17:12:35,2025-03-09 17:24:02,31100511,1500,3110051115000001,311005110010,10,72병동간호사 간호조무사선생님들의간호및환자의회복과통증관리를위해 항시많은노력하심에깊은감명과감동을받았씀니다 특히병동의이름은정확히는모르나 김연화간호사님의 본인에게수술후힘들때많은위로와힘을내게도와주심에 진정감사에감사드림니다 귀병원의 무궁한발전을기원함니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3099,3809,R2e3e0eb02857450f84b,2025-03-09 17:18:07,2025-03-09 17:24:59,33100144,0500,1716184389741070,171618459330,9,구관 시설을 신관처럼 리모델링했으면 좋겠습니다 정형외과 환자들이 팔다리등 움직임이 불편한데 침대 조절도 수동이라 다른 사람의 도움없이 편한자세를 취할수없고 환자수에 비해 화장실이 너무 부족하고 보조기 및 휠체어를 탄 환자들이 이용하기에 너무 좁습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3100,3810,R0002025030812194063,2025-03-09 17:23:02,2025-03-09 17:25:33,31100511,0416,3110051104160020,,4,담당교수가 자주 자리를 비워서 대체교수가 진료를 하게되고 두 교수에 환자들이몰리다보니대기가길어집니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3101,3811,R0002025030901771250,2025-03-09 17:20:07,2025-03-09 17:25:51,11100184,1200,1732174169475869,,10,담당교수님의 친절한응대에 안정감을 갖을수있어 너무 푸근했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3102,3812,R0002025030811005011,2025-03-09 17:24:09,2025-03-09 17:27:17,31100511,0104,3110051101040003,,10,자동수납기에서 수납하면 수납처리가 완벽하지 않아 이중으로 원무팀에 내려가서 추가 수납을 해야함 개선이 필여함,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3103,3813,R0002025030811811909,2025-03-09 17:26:13,2025-03-09 17:27:38,31100511,0104,3110051101040003,,9,화장실 노후화 및 대기장소 소파 노후화,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3104,3814,R3151090,2025-03-09 17:22:08,2025-03-09 17:28:02,31101186,,,,,치과 자세한 설명이 좀 필요한 것 같아요 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3105,3818,R0002025030811188897,2025-03-09 17:25:12,2025-03-09 17:31:05,31100511,0105,3110051101050001,,7,대기시간이 너무 길어요 예약시간보다 40분 늦게 진료 봄 이런꺼면 예약을 왜하는지 모르겠음 당일접수랑 예약접수랑 별차이 없어보임 대기시간 길어서 너무 짜증 남 진짜 예약 안하고 싶음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3106,3821,R4bfb8908d8314d6c971,2025-03-09 17:30:19,2025-03-09 17:32:32,31592791,,1734911739643640,,10,개선할거없는것같은데요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3107,3821,R4bfb8908d8314d6c971,2025-03-09 17:30:19,2025-03-09 17:32:32,31592791,,1734911739643640,,10,환경이 좋아요 친절해요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3108,3825,R0002025030710009027,2025-03-09 17:24:14,2025-03-09 17:35:34,31100511,0414,3110051104140004,311005110014,5,1인실에 건강검진으로 1박 있었는데 화장실 비데가 설치되어 있지 않았고 침구가 전혀 깨끗하지가 않은게 좀 아쉬웠습니다 개선이 됬으면 합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3109,3826,R9992025030790000026,2025-03-09 17:31:44,2025-03-09 17:37:24,33100128,1400,3310012814000002,,,처음진료예약기간이너무길다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3110,3827,R2025030601222187,2025-03-09 17:35:34,2025-03-09 17:37:54,11100117,,,,,친절 신속 정확했다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3111,3830,R00202503087972726,2025-03-09 17:38:06,2025-03-09 17:42:06,32100035,0500,1715146420940112,321000350023,7,휴게실 위생 너무안좋와서 잠간 서있다가나왔습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3112,3832,R0002025030406563637,2025-03-09 17:34:28,2025-03-09 17:45:23,36100013,0104,3610001301040004,,10,모든것이만족하였음니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3113,3836,R8868811be5c240a6b4f,2025-03-09 17:44:13,2025-03-09 17:49:38,21100641,,,211006410005,,간도 적당했고 음식이 깨끗하고 맛 있었습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3114,3836,R8868811be5c240a6b4f,2025-03-09 17:44:13,2025-03-09 17:49:38,21100641,,,211006410005,,생선구이는 식어도 괜찮은데 육고기 볶음은 좀 더 따뜻했으면 좋겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3115,3837,R0002025030810763381,2025-03-09 17:49:10,2025-03-09 17:50:30,31100511,,,,10,청결하다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3116,3838,R961dce3979014c948a6,2025-03-09 17:47:55,2025-03-09 17:51:27,37100378,0500,1734683500108759,173502320781,9,병실내 화장실이없어서좋았다 환경이 깔끔하게 유지되어 좋았다 병실이 넓어서좋았다 관계자들이 모두친절하고 편안하게 해주어서좋았다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3118,3840,R2025030701517517,2025-03-09 17:54:14,2025-03-09 17:56:57,11100249,0101,1110024901010010,,9,소화기 내과 이동현 교수님외 간호사님 친절하세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3121,3843,R0002025030811943625,2025-03-09 17:55:11,2025-03-09 17:58:33,31100511,0106,3110051101060002,,10,진료과정에서 검사결과를 알아듣기쉽게 친절하게 설명해주셔서 좋았습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3122,3846,R0002025030511951046,2025-03-09 17:47:43,2025-03-09 17:59:34,31100511,0101,3110051101010005,311005110013,7,수면시간을 최대한 유지할수 있도록 투약이나 주사 투여가 되면 좋겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3123,3850,Re2df0a7b43564502b3d,2025-03-09 17:58:52,2025-03-09 18:04:01,21100021,,,,10,허점이없다 매우 친절하고,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3124,3852,R0002025030610435779,2025-03-09 17:59:45,2025-03-09 18:04:23,31100511,0111,3110051101110003,,10,의견이없습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3125,3854,R0002025030812306379,2025-03-09 18:03:30,2025-03-09 18:08:53,31100511,0106,3110051101060002,,7,혈액종양내과 정소영교수님 간호사분 너무너무 칭찬합니다 3년동안 뵙는데도 늘 친절하시고 환자분들이 짜증내셔두 얼굴한번 붉히지 않으시고 정말 정말 최고입니다 꼭 칭찬해주셧음 합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3127,3856,R00020250309253002173,2025-03-09 18:10:48,2025-03-09 18:11:38,31100121,2400,1718770192124673,,,친절하고 자세한 설명 감사드립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3128,3864,R72aa3b4f659f416eb5e,2025-03-09 18:03:10,2025-03-09 18:13:41,33100063,,,,9,검사결과를 좀더상세하게 설명해주면 예를들면 소변검사에서 여러항목이 있는데 각하외에서 수치결과지른 보여주면서 설명해주면 환자입자 장에서 더 안심과 신뢰를 가지고 돌아갈수있을것이라 생각됩니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3129,3869,R6a6dc61e8e0049beb47,2025-03-09 18:11:54,2025-03-09 18:16:24,31100619,0101,1718774883315139,,10,다들 너무친절하시고 궁금증을 잘이해를 시켜주시고 안심을 시켜주시내요 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3131,3876,Rb042fd82751f45308f0,2025-03-09 18:27:02,2025-03-09 18:29:29,11205725,9900,1120572599000001,,4,시설 쾌적,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3132,3876,Rb042fd82751f45308f0,2025-03-09 18:27:02,2025-03-09 18:29:29,11205725,9900,1120572599000001,,4,검진 하는 간호사들 사무적 친절함 못느낌,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3133,3877,R8ca4b44a1c084cbbb65,2025-03-09 18:25:29,2025-03-09 18:30:28,32100035,1500,3210003515000001,,8,주차시설,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3136,3881,R0002025030623350898,2025-03-09 18:29:09,2025-03-09 18:34:24,21100292,0102,2110029201020002,211002920007,10,간호사님친절이 넘좋아읍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3137,3882,R0002025030810400074,2025-03-09 18:31:56,2025-03-09 18:34:35,31100511,2300,3110051123000009,,10,자세한 설명 치료진행 과정 안내등 좋았음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3138,3883,Ra6f01850fc934356b74,2025-03-09 18:31:33,2025-03-09 18:34:40,11101016,1100,1739777063910434,,7,주차장 시설 개선이 필요함,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3140,3885,R1134719087,2025-03-09 18:35:08,2025-03-09 18:39:45,34100415,4900,3410041549000001,,10,의사간호사 등 친절하고 신뢰감이 높음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3141,3887,R4238a2c459644f5a98d,2025-03-09 18:36:50,2025-03-09 18:42:00,33100161,0108,3310016101080001,,10,주차편리 직원들이 친절하였음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3142,3891,R0002025030711883891,2025-03-09 18:45:37,2025-03-09 18:48:57,31100511,1200,3110051112000005,,9,화장실 보수 해 주세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3143,3892,R0002025009385510307,2025-03-09 18:46:28,2025-03-09 18:51:22,11101270,1300,1110127013000004,111012700014,8,전반적으로 좋음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3144,3893,R0002025030510019411,2025-03-09 18:36:17,2025-03-09 18:51:29,31100511,0101,3110051101010037,,4,저와 만난 담당의사교수의 인성 과 품위가 염려스럽습니다 왜 왔느냐로 시작하고 아픈곳을 이야기 해도 공감앖이 의료기계의 결과 만보고 약처방 합니다 그것도 30일 오지말란이야기 인지 자꾸 오면 정신과 연결해줄수밖에 없다고 했던 이야기도 24년도생각나고 병원 방문 했다가 마음에 병 안고 왔습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3145,3895,R0002025030612442160,2025-03-09 18:49:15,2025-03-09 18:53:32,31100511,0412,3110051104120006,311005110012,8,밥이 너무 맛이 없어요 반찬도 없고,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3146,3896,R0002025030712408485,2025-03-09 18:48:21,2025-03-09 18:54:21,31100511,0101,3110051101010037,,7,대기의자가 너무얇아 불편하다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3147,3897,R2025030501045725,2025-03-09 18:15:56,2025-03-09 18:54:25,11100249,0101,1110024901010004,,5,진료 보려고 기다리는 시간은 길고 막상 의사선생님과 면담 하는 시간은 1분도 체 않되는 그 짧은 시간에 몆마디 해주시면 끝 환자는 기다리는 시간만큼 환자의 병명 원인 그런게 궁금해 묻고 싶어도 답답한 심정으로 진료실을 나오게 되네요 검사하고 예약잡고 오라고나 하고 좀더 환자 입장에서 진료 바람니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3148,3897,R2025030501045725,2025-03-09 18:15:56,2025-03-09 18:54:25,11100249,0101,1110024901010004,,5,특별하게 좋았던 점 보다는 의료진이 서울대 협력 병원이라서 신뢰와 믿음과 진단 정확성 의료기기 등등 그런점이 우리나라 최고의 엘리트 의사가 진료하는 병원이라는 점에 환자가 믿고 가는 병원 이라는 것에 좋은점 입니다 그래도 일급 병원으로 나가려면 더 개선을,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3149,3900,2025030711096470,2025-03-09 19:01:56,2025-03-09 19:03:00,31100881,,,,10,샥즈 오픈핏에어 검은색 거기 혹시있으면 연락주세요 01026180483,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3150,3902,R0002025030800153524,2025-03-09 18:53:37,2025-03-09 19:04:27,38100509,0106,1715820129830011,,10,장루 교체 간호사님 세분 너무 친절하시고 항상 스마일 짱이예요 김현성 교수님 최고,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3151,3902,R0002025030800153524,2025-03-09 18:53:37,2025-03-09 19:04:27,38100509,0106,1715820129830011,,10,개선할 점은 모르겠어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3152,3904,Rb017824c6f2b42eda3f,2025-03-09 19:01:05,2025-03-09 19:05:12,33100144,0500,1716184389741070,171618462393,10,보편적으로편안하게지낼수있었다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3153,3904,Rb017824c6f2b42eda3f,2025-03-09 19:01:05,2025-03-09 19:05:12,33100144,0500,1716184389741070,171618462393,10,화자를분리하여입원실을정하지않았다는아쉬움이있었다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3154,3906,R30be2b41f400439a9b0,2025-03-09 19:03:59,2025-03-09 19:07:19,37204190,,,,8,전화상담을 친절하게 해 주셔서 고맙습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3156,3907,R755fe27879614873847,2025-03-09 19:05:38,2025-03-09 19:09:37,32100035,0109,3210003501090001,,7,더 많은 의료진이 있어 예약이 수월하고 진료가 원활하길 바랍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3157,3907,R755fe27879614873847,2025-03-09 19:05:38,2025-03-09 19:09:37,32100035,0109,3210003501090001,,7,의사들의 진로 예약하기가 쉽지 않습니다 예약일이 너무 뒤로 밀립니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3158,3915,Rfdd9fb42432b49d4ac9,2025-03-09 19:11:49,2025-03-09 19:19:17,37100378,0500,1734683500389585,173502320772,9,편안히 잘 있어서요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3159,3915,Rfdd9fb42432b49d4ac9,2025-03-09 19:11:49,2025-03-09 19:19:17,37100378,0500,1734683500389585,173502320772,9,면회 시간이 자유로웠음 좋겠어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3160,3916,R0002025030800152741,2025-03-09 19:03:23,2025-03-09 19:19:41,38100509,1500,1715128505565706,,10,나는간호사들조금더상냥하면좋겠다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3161,3918,R0002025030312035007,2025-03-09 19:05:02,2025-03-09 19:24:41,31100511,0106,3110051101060002,311005110001,10,모든 환경은 좋으나 단 보호자 의자를 좀 말하려 합니다 넘 낮다보니 어느관병 인니 의자다리를 앵글로 만들어 가지고 와서 붙쳐다가 갈때는다시 테어가는것을 보았습니다 조금만 보안하면 좋을듯 십스비다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3162,3919,R0002025030900029700,2025-03-09 19:21:01,2025-03-09 19:25:36,34100245,,,,10,의사 와 간호사 가너무나친철하게 설명해주셨습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3163,3920,R000202503071005740000,2025-03-09 19:25:25,2025-03-09 19:29:59,36400017,001202,,,10,사전문자 알림 및 친절한 진료로 안정되게 진료받음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3164,3921,Rd89b737115334301a86,2025-03-09 19:27:16,2025-03-09 19:31:06,32100035,0109,3210003501090001,,8,주차불편,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3165,3921,Rd89b737115334301a86,2025-03-09 19:27:16,2025-03-09 19:31:06,32100035,0109,3210003501090001,,8,대부분 친절하심 특히 치과치료보존과 선생님들이 친절하십니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3166,3922,R0002025030900029713,2025-03-09 19:25:12,2025-03-09 19:32:20,34100245,,,,8,일반 병원에서 토요일 오후라 진료를 할수없었는데 진료받을수 있어서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3167,3927,R0002025030700151195,2025-03-09 19:34:31,2025-03-09 19:38:49,38100509,0433,1715129188379241,,10,교통이편리하고친절하다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3168,3928,R6199cd9fdd034eb79d7,2025-03-09 19:33:44,2025-03-09 19:40:09,34520929,001202,,,10,직원분들이다들한결같이편하게대해주셔서너무감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3169,3929,R0002025030620622980,2025-03-09 19:32:09,2025-03-09 19:41:16,31100571,2400,3110057124000006,,10,개선점은 잘모르겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3170,3929,R0002025030620622980,2025-03-09 19:32:09,2025-03-09 19:41:16,31100571,2400,3110057124000006,,10,신속한 응급처리,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
